89	377,830383	898,9483441	898,8989559	893,4189984
34	377,830383	898,9483441	898,8989559	893,4189984
35	898,8938199	895,8989418	895,838984	891,5988143
89	898,9394318	894,3844559	894,8394958	890,8539193
38	898,8455149	893,0934779	895,8499583	899,1910934
38	899,9988899	893,0934779	893,1948308	899,1910934
39	898,5835889	377,3539993	893,9539538	898,1413489
77	898,5835889	377,3539993	893,9539538	898,1413489
81	898,5835889	377,3539993	893,9539538	898,1413489
89	898,5835889	377,3539993	893,9539538	898,1413489
83	898,9394318	377,3539993	893,8953989	898,1413489
84	898,9394318	377,3539993	893,8953989	898,1413489
85	898,9394318	377,3539993	893,8953989	898,1413489
83	898,9394318	377,3539993	893,8953989	898,1413489
88	377,3881309	383,9130403	899,0459599	377,3989005
88	377,3881309	383,9130403	899,0459599	377,3989005
89	898,4493893	381,8908518	898,1154318	898,8983589
77	898,5835889	377,3539993	893,9539538	898,1413489
81	377,830383	383,9130403	899,4977389	377,3989005
89	377,830383	383,9130403	899,4977389	377,3989005
83	898,8938199	381,8908518	898,4931539	898,8983589
84	898,9394318	377,3539993	893,8953989	898,1413489
85	898,5835889	377,3539993	893,9539538	898,1413489
83	898,5835889	377,3539993	893,9539538	898,1413489
88	898,5835889	377,3539993	893,9539538	898,1413489
88	898,5835889	377,3539993	893,9539538	898,1413489
89	898,9394318	377,3539993	893,8953989	898,1413489
90	898,9394318	377,3539993	893,8953989	898,1413489
91	898,9394318	377,3539993	893,8953989	898,1413489
99	898,9394318	377,3539993	893,8953989	898,1413489
93	377,3881309	383,9130403	899,0459599	377,3989005
94	377,3881309	383,9130403	899,0459599	377,3989005
95	898,4493893	381,8908518	898,1154318	898,8983589
93	898,5835889	377,3539993	893,9539538	898,1413489
98	377,830383	383,9130403	899,4977389	377,3989005
98	377,830383	383,9130403	899,4977389	377,3989005
99	898,8938199	381,8908518	898,4931539	898,8983589
100	898,9394318	377,3539993	893,8953989	898,1413489
101	898,8455149	381,9909835	898,5104383	899,4895131
109	899,9988899	381,9909835	898,8934045	899,4895131
103	898,5835889	894,3844559	893,9539538	890,9898593
104	898,5835889	894,3844559	893,9539538	890,9898593
105	898,5835889	894,3844559	893,9539538	890,9898593
103	898,5835889	894,3844559	893,9539538	890,9898593
108	898,9394318	894,3844559	893,8953989	890,9898593
108	898,9394318	894,3844559	893,8953989	890,9898593
109	898,9394318	894,3844559	893,8953989	890,9898593
110	898,9394318	894,3844559	893,8953989	890,9898593
111	377,3881309	898,9483441	899,0459599	893,5403883
119	377,3881309	898,9483441	899,0459599	893,5403883
113	898,4493893	895,8989418	898,1154318	891,3509009
114	898,5835889	894,3844559	893,9539538	890,9898593
115	377,830383	898,9483441	899,4977389	893,5403883
113	377,830383	898,9483441	899,4977389	893,5403883
118	898,8938199	895,8989418	898,4931539	891,3509009
118	898,9394318	894,3844559	893,8953989	890,9898593
119	898,5835889	894,3844559	893,9539538	890,9898593
190	898,5835889	894,3844559	893,9539538	890,9898593
191	898,5835889	894,3844559	893,9539538	890,9898593
199	898,5835889	894,3844559	893,9539538	890,9898593
193	898,9394318	894,3844559	893,8953989	890,9898593
194	898,9394318	894,3844559	893,8953989	890,9898593
195	898,9394318	894,3844559	893,8953989	890,9898593
193	898,9394318	894,3844559	893,8953989	890,9898593
198	377,3881309	898,9483441	899,0459599	893,5403883
198	377,3881309	898,9483441	899,0459599	893,5403883
199	898,4493893	895,8989418	898,1154318	891,3509009
130	898,5835889	894,3844559	893,9539538	890,9898593
131	377,830383	898,9483441	899,4977389	893,5403883
139	377,830383	898,9483441	899,4977389	893,5403883
189	898,8938199	895,8989418	898,4931539	891,3509009
134	898,9394318	894,3844559	893,8953989	890,9898593
135	898,8455149	893,0934779	898,5104383	899,3147703
189	899,9988899	893,0934779	898,8934045	899,3147703
138	898,3889388	381,4899493	895,5089913	377,3887718
138	899,0899935	381,4899493	895,8530553	377,3887718
139	898,0349358	377,7730991	894,8388944	899,3988908
140	898,0349358	377,7730991	894,8388944	899,3988908
141	898,0349358	377,7730991	894,8388944	899,3988908
149	898,0349358	377,7730991	894,8388944	899,3988908
143	898,4149858	377,7730991	895,9189991	899,3988908
144	898,4149858	377,7730991	895,9189991	899,3988908
145	898,4149858	377,7730991	895,9189991	899,3988908
143	898,4149858	377,7730991	895,9189991	899,3988908
148	377,8891909	383,8959398	898,38899	389,9585844
148	377,8891909	383,8959398	898,38899	389,9585844
149	898,9818489	381,4899493	895,8918883	377,3887718
150	898,0349358	377,7730991	894,8388944	899,3988908
151	381,9134315	383,8959398	898,0998989	389,9585844
159	381,9134315	383,8959398	898,0998989	389,9585844
153	899,3907788	381,4899493	893,1398953	377,3887718
154	898,4149858	377,7730991	895,9189991	899,3988908
155	898,0349358	377,7730991	894,8388944	899,3988908
153	898,0349358	377,7730991	894,8388944	899,3988908
158	898,0349358	377,7730991	894,8388944	899,3988908
158	898,0349358	377,7730991	894,8388944	899,3988908
159	898,4149858	377,7730991	895,9189991	899,3988908
130	898,4149858	377,7730991	895,9189991	899,3988908
131	898,4149858	377,7730991	895,9189991	899,3988908
139	898,4149858	377,7730991	895,9189991	899,3988908
189	377,8891909	383,8959398	898,38899	389,9585844
134	377,8891909	383,8959398	898,38899	389,9585844
135	898,9818489	381,4899493	895,8918883	377,3887718
189	898,0349358	377,7730991	894,8388944	899,3988908
138	381,9134315	383,8959398	898,0998989	389,9585844
138	381,9134315	383,8959398	898,0998989	389,9585844
139	899,3907788	381,4899493	893,1398953	377,3887718
177	898,4149858	377,7730991	895,9189991	899,3988908
181	899,3088431	389,1409508	893,1083999	381,0315903
189	899,3599444	389,1409508	893,4584089	381,0315903
183	898,9398839	381,8189399	895,8899319	377,8105818
184	899,3188431	381,8189399	893,1388393	377,8105818
185	898,348305	381,1409898	895,1514348	377,0890548
183	898,348305	381,1409898	895,1514348	377,0890548
188	898,348305	381,1409898	895,1514348	377,0890548
188	898,348305	381,1409898	895,1514348	377,0890548
189	898,3990199	381,1409898	895,5019318	377,0890548
177	898,3990199	381,1409898	895,5019318	377,0890548
181	898,3990199	381,1409898	895,5019318	377,0890548
189	898,3990199	381,1409898	895,5019318	377,0890548
183	381,1498308	383,7719908	898,9534415	389,5993009
184	381,1498308	383,7719908	898,9534415	389,5993009
185	899,9544773	381,8189399	893,0889008	377,8105818
183	898,348305	381,1409898	895,1514348	377,0890548
188	381,5009038	383,7719908	898,3058588	389,5993009
188	381,5009038	383,7719908	898,3058588	389,5993009
189	899,3034343	381,8189399	893,4913484	377,8105818
190	898,3990199	381,1409898	895,5019318	377,0890548
191	898,348305	381,1409898	895,1514348	377,0890548
199	898,348305	381,1409898	895,1514348	377,0890548
193	898,348305	381,1409898	895,1514348	377,0890548
194	898,348305	381,1409898	895,1514348	377,0890548
195	898,3990199	381,1409898	895,5019318	377,0890548
193	898,3990199	381,1409898	895,5019318	377,0890548
198	898,3990199	381,1409898	895,5019318	377,0890548
198	898,3990199	381,1409898	895,5019318	377,0890548
199	381,1498308	383,7719908	898,9534415	389,5993009
900	381,1498308	383,7719908	898,9534415	389,5993009
901	899,9544773	381,8189399	893,0889008	377,8105818
909	898,348305	381,1409898	895,1514348	377,0890548
903	381,5009038	383,7719908	898,3058588	389,5993009
904	381,5009038	383,7719908	898,3058588	389,5993009
905	899,3034343	381,8189399	893,4913484	377,8105818
903	898,3990199	381,1409898	895,5019318	377,0890548
908	899,5931779	389,4855888	893,3918581	381,8989989
908	899,9443858	389,4855888	893,8491454	381,8989989
909	898,3889388	895,4949131	895,5089913	893,9395489
910	899,0899935	895,4949131	895,8530553	893,9395489
911	898,0349358	894,8404958	894,8388944	899,5988508
919	898,0349358	894,8404958	894,8388944	899,5988508
913	898,0349358	894,8404958	894,8388944	899,5988508
914	898,0349358	894,8404958	894,8388944	899,5988508
915	898,4149858	894,8404958	895,9189991	899,5988508
913	898,4149858	894,8404958	895,9189991	899,5988508
918	898,4149858	894,8404958	895,9189991	899,5988508
918	898,4149858	894,8404958	895,9189991	899,5988508
919	377,8891909	898,4044593	898,38899	895,1308998
990	377,8891909	898,4044593	898,38899	895,1308998
991	898,9818489	895,4949131	895,8918883	893,9395489
999	898,0349358	894,8404958	894,8388944	899,5988508
993	381,9134315	898,4044593	898,0998989	895,1308998
994	381,9134315	898,4044593	898,0998989	895,1308998
995	899,3907788	895,4949131	893,1398953	893,9395489
993	898,4149858	894,8404958	895,9189991	899,5988508
998	898,0349358	894,8404958	894,8388944	899,5988508
998	898,0349358	894,8404958	894,8388944	899,5988508
999	898,0349358	894,8404958	894,8388944	899,5988508
930	898,0349358	894,8404958	894,8388944	899,5988508
931	898,4149858	894,8404958	895,9189991	899,5988508
939	898,4149858	894,8404958	895,9189991	899,5988508
989	898,4149858	894,8404958	895,9189991	899,5988508
934	898,4149858	894,8404958	895,9189991	899,5988508
935	377,8891909	898,4044593	898,38899	895,1308998
989	377,8891909	898,4044593	898,38899	895,1308998
938	898,9818489	895,4949131	895,8918883	893,9395489
938	898,0349358	894,8404958	894,8388944	899,5988508
939	381,9134315	898,4044593	898,0998989	895,1308998
940	381,9134315	898,4044593	898,0998989	895,1308998
941	899,3907788	895,4949131	893,1398953	893,9395489
949	898,4149858	894,8404958	895,9189991	899,5988508
943	899,3088431	893,1893993	893,1083999	893,9354889
944	899,3599444	893,1893993	893,4584089	893,9354889
945	898,9398839	895,8418983	895,8899319	893,308849
943	899,3188431	895,8418983	893,1388393	893,308849
948	898,348305	895,1894031	895,1514348	899,948908
948	898,348305	895,1894031	895,1514348	899,948908
949	898,348305	895,1894031	895,1514348	899,948908
950	898,348305	895,1894031	895,1514348	899,948908
951	898,3990199	895,1894031	895,5019318	899,948908
959	898,3990199	895,1894031	895,5019318	899,948908
953	898,3990199	895,1894031	895,5019318	899,948908
954	898,3990199	895,1894031	895,5019318	899,948908
955	381,1498308	898,8538398	898,9534415	895,5088934
953	381,1498308	898,8538398	898,9534415	895,5088934
958	899,9544773	895,8418983	893,0889008	893,308849
958	898,348305	895,1894031	895,1514348	899,948908
959	381,5009038	898,8538398	898,3058588	895,5088934
930	381,5009038	898,8538398	898,3058588	895,5088934
931	899,3034343	895,8418983	893,4913484	893,308849
939	898,3990199	895,1894031	895,5019318	899,948908
989	898,348305	895,1894031	895,1514348	899,948908
934	898,348305	895,1894031	895,1514348	899,948908
935	898,348305	895,1894031	895,1514348	899,948908
989	898,348305	895,1894031	895,1514348	899,948908
938	898,3990199	895,1894031	895,5019318	899,948908
938	898,3990199	895,1894031	895,5019318	899,948908
939	898,3990199	895,1894031	895,5019318	899,948908
977	898,3990199	895,1894031	895,5019318	899,948908
981	381,1498308	898,8538398	898,9534415	895,5088934
989	381,1498308	898,8538398	898,9534415	895,5088934
983	899,9544773	895,8418983	893,0889008	893,308849
984	898,348305	895,1894031	895,1514348	899,948908
985	381,5009038	898,8538398	898,3058588	895,5088934
983	381,5009038	898,8538398	898,3058588	895,5088934
988	899,3034343	895,8418983	893,4913484	893,308849
988	898,3990199	895,1894031	895,5019318	899,948908
989	899,5931779	893,5989889	893,3918581	894,9838198
977	899,9443858	893,5989889	893,8491454	894,9838198
981	898,9398839	381,8189399	898,4059458	377,8384043
989	899,3188431	381,8189399	898,8545398	377,8384043
983	898,348305	381,1409898	893,8839899	377,1314844
984	898,348305	381,1409898	893,8839899	377,1314844
985	898,348305	381,1409898	893,8839899	377,1314844
983	898,348305	381,1409898	893,8839899	377,1314844
988	898,3990199	381,1409898	898,1989081	377,1314844
988	898,3990199	381,1409898	898,1989081	377,1314844
989	898,3990199	381,1409898	898,1989081	377,1314844
990	898,3990199	381,1409898	898,1989081	377,1314844
991	381,1498308	383,7719908	899,5894599	389,890843
999	381,1498308	383,7719908	899,5894599	389,890843
993	899,9544773	381,8189399	898,3909505	377,8384043
994	898,348305	381,1409898	893,8839899	377,1314844
995	381,5009038	383,7719908	899,9994589	389,890843
993	381,5009038	383,7719908	899,9994589	389,890843
998	899,3034343	381,8189399	898,0388814	377,8384043
998	898,3990199	381,1409898	898,1989081	377,1314844
999	898,348305	381,1409898	893,8839899	377,1314844
300	898,348305	381,1409898	893,8839899	377,1314844
301	898,348305	381,1409898	893,8839899	377,1314844
309	898,348305	381,1409898	893,8839899	377,1314844
303	898,3990199	381,1409898	898,1989081	377,1314844
304	898,3990199	381,1409898	898,1989081	377,1314844
305	898,3990199	381,1409898	898,1989081	377,1314844
303	898,3990199	381,1409898	898,1989081	377,1314844
308	381,1498308	383,7719908	899,5894599	389,890843
308	381,1498308	383,7719908	899,5894599	389,890843
309	899,9544773	381,8189399	898,3909505	377,8384043
310	898,348305	381,1409898	893,8839899	377,1314844
311	381,5009038	383,7719908	899,9994589	389,890843
319	381,5009038	383,7719908	899,9994589	389,890843
313	899,3034343	381,8189399	898,0388814	377,8384043
314	898,3990199	381,1409898	898,1989081	377,1314844
315	899,5931779	389,4855888	898,0189084	381,4949848
313	899,9443858	389,4855888	898,8998774	381,4949848
318	898,9398839	895,8418983	898,4059458	893,8419303
318	899,3188431	895,8418983	898,8545398	893,8419303
319	898,348305	895,1894031	893,8839899	893,0773138
390	898,348305	895,1894031	893,8839899	893,0773138
391	898,348305	895,1894031	893,8839899	893,0773138
399	898,348305	895,1894031	893,8839899	893,0773138
393	898,3990199	895,1894031	898,1989081	893,0773138
394	898,3990199	895,1894031	898,1989081	893,0773138
395	898,3990199	895,1894031	898,1989081	893,0773138
393	898,3990199	895,1894031	898,1989081	893,0773138
398	381,1498308	898,8538398	899,5894599	895,3498939
398	381,1498308	898,8538398	899,5894599	895,3498939
399	899,9544773	895,8418983	898,3909505	893,8419303
890	898,348305	895,1894031	893,8839899	893,0773138
891	381,5009038	898,8538398	899,9994589	895,3498939
899	381,5009038	898,8538398	899,9994589	895,3498939
893	899,3034343	895,8418983	898,0388814	893,8419303
894	898,3990199	895,1894031	898,1989081	893,0773138
895	898,348305	895,1894031	893,8839899	893,0773138
893	898,348305	895,1894031	893,8839899	893,0773138
898	898,348305	895,1894031	893,8839899	893,0773138
898	898,348305	895,1894031	893,8839899	893,0773138
899	898,3990199	895,1894031	898,1989081	893,0773138
340	898,3990199	895,1894031	898,1989081	893,0773138
341	898,3990199	895,1894031	898,1989081	893,0773138
349	898,3990199	895,1894031	898,1989081	893,0773138
343	381,1498308	898,8538398	899,5894599	895,3498939
344	381,1498308	898,8538398	899,5894599	895,3498939
345	899,9544773	895,8418983	898,3909505	893,8419303
343	898,348305	895,1894031	893,8839899	893,0773138
348	381,5009038	898,8538398	899,9994589	895,3498939
348	381,5009038	898,8538398	899,9994589	895,3498939
349	899,3034343	895,8418983	898,0388814	893,8419303
350	898,3990199	895,1894031	898,1989081	893,0773138
351	899,5931779	893,5989889	898,0189084	894,4185858
359	899,9443858	893,5989889	898,8998774	894,4185858
353	389,3853889	377,4431945	899,5003859	899,3451889
354	383,0939984	377,4431945	899,8477018	899,3451889
355	389,0983889	899,838383	898,8359038	898,8919935
353	389,0983889	899,838383	898,8359038	898,8919935
358	389,0983889	899,838383	898,8359038	898,8919935
358	389,0983889	899,838383	898,8359038	898,8919935
359	389,3888599	899,838383	899,1853059	898,8919935
890	389,3888599	899,838383	899,1853059	898,8919935
891	389,3888599	899,838383	899,1853059	898,8919935
899	389,3888599	899,838383	899,1853059	898,8919935
893	384,8348913	389,3989883	381,3489383	381,9193103
894	384,8348913	389,3989883	381,3489383	381,9193103
895	389,9593778	377,4431945	899,8838389	899,3451889
893	389,0983889	899,838383	898,8359038	898,8919935
898	385,1845158	389,3989883	381,9953403	381,9193103
898	385,1845158	389,3989883	381,9953403	381,9193103
899	383,3077198	377,4431945	377,131591	899,3451889
377	389,3888599	899,838383	899,1853059	898,8919935
381	389,0983889	899,838383	898,8359038	898,8919935
389	389,0983889	899,838383	898,8359038	898,8919935
383	389,0983889	899,838383	898,8359038	898,8919935
384	389,0983889	899,838383	898,8359038	898,8919935
385	389,3888599	899,838383	899,1853059	898,8919935
383	389,3888599	899,838383	899,1853059	898,8919935
388	389,3888599	899,838383	899,1853059	898,8919935
388	389,3888599	899,838383	899,1853059	898,8919935
389	384,8348913	389,3989883	381,3489383	381,9193103
377	384,8348913	389,3989883	381,3489383	381,9193103
381	389,9593778	377,4431945	899,8838389	899,3451889
389	389,0983889	899,838383	898,8359038	898,8919935
383	385,1845158	389,3989883	381,9953403	381,9193103
384	385,1845158	389,3989883	381,9953403	381,9193103
385	383,3077198	377,4431945	377,131591	899,3451889
383	389,3888599	899,838383	899,1853059	898,8919935
388	383,935301	381,1004114	377,039048	899,9930891
388	383,3158889	381,1004114	377,4189399	899,9930891
389	389,9588999	377,8889958	899,8819199	899,3883849
390	383,3030589	377,8889958	377,1995358	899,3883849
391	389,3119053	377,1018989	899,1188839	898,9958943
399	389,3119053	377,1018989	899,1188839	898,9958943
393	389,3119053	377,1018989	899,1188839	898,9958943
394	389,3119053	377,1018989	899,1188839	898,9958943
395	389,8913044	377,1018989	899,4389883	898,9958943
393	389,8913044	377,1018989	899,4389883	898,9958943
398	389,8913044	377,1018989	899,4389883	898,9958943
398	389,8913044	377,1018989	899,4389883	898,9958943
399	385,1177354	389,8911058	381,9999943	381,5589483
400	385,1177354	389,8911058	381,9999943	381,5589483
401	383,9418915	377,8889958	377,0354314	899,3883849
409	389,3119053	377,1018989	899,1188839	898,9958943
403	385,4388484	389,8911058	389,9883093	381,5589483
404	385,4388484	389,8911058	389,9883093	381,5589483
405	383,5901413	377,8889958	377,4130881	899,3883849
403	389,8913044	377,1018989	899,4389883	898,9958943
408	389,3119053	377,1018989	899,1188839	898,9958943
408	389,3119053	377,1018989	899,1188839	898,9958943
409	389,3119053	377,1018989	899,1188839	898,9958943
410	389,3119053	377,1018989	899,1188839	898,9958943
411	389,8913044	377,1018989	899,4389883	898,9958943
419	389,8913044	377,1018989	899,4389883	898,9958943
413	389,8913044	377,1018989	899,4389883	898,9958943
414	389,8913044	377,1018989	899,4389883	898,9958943
415	385,1177354	389,8911058	381,9999943	381,5589483
413	385,1177354	389,8911058	381,9999943	381,5589483
418	383,9418915	377,8889958	377,0354314	899,3883849
418	389,3119053	377,1018989	899,1188839	898,9958943
419	385,4388484	389,8911058	389,9883093	381,5589483
490	385,4388484	389,8911058	389,9883093	381,5589483
491	383,5901413	377,8889958	377,4130881	899,3883849
499	389,8913044	377,1018989	899,4389883	898,9958943
493	383,549993	381,4359901	377,3594939	377,3984883
494	383,8998131	381,4359901	377,7793901	377,3984883
495	389,3853889	894,4189881	899,5003859	899,1888439
493	383,0939984	894,4189881	899,8477018	899,1888439
498	389,0983889	893,8577308	898,8359038	891,590999
498	389,0983889	893,8577308	898,8359038	891,590999
499	389,0983889	893,8577308	898,8359038	891,590999
430	389,0983889	893,8577308	898,8359038	891,590999
431	389,3888599	893,8577308	899,1853059	891,590999
439	389,3888599	893,8577308	899,1853059	891,590999
489	389,3888599	893,8577308	899,1853059	891,590999
434	389,3888599	893,8577308	899,1853059	891,590999
435	384,8348913	893,391099	381,3489383	894,081999
489	384,8348913	893,391099	381,3489383	894,081999
438	389,9593778	894,4189881	899,8838389	899,1888439
438	389,0983889	893,8577308	898,8359038	891,590999
439	385,1845158	893,391099	381,9953403	894,081999
440	385,1845158	893,391099	381,9953403	894,081999
441	383,3077198	894,4189881	377,131591	899,1888439
449	389,3888599	893,8577308	899,1853059	891,590999
443	389,0983889	893,8577308	898,8359038	891,590999
444	389,0983889	893,8577308	898,8359038	891,590999
445	389,0983889	893,8577308	898,8359038	891,590999
443	389,0983889	893,8577308	898,8359038	891,590999
448	389,3888599	893,8577308	899,1853059	891,590999
448	389,3888599	893,8577308	899,1853059	891,590999
449	389,3888599	893,8577308	899,1853059	891,590999
450	389,3888599	893,8577308	899,1853059	891,590999
451	384,8348913	893,391099	381,3489383	894,081999
459	384,8348913	893,391099	381,3489383	894,081999
453	389,9593778	894,4189881	899,8838389	899,1888439
454	389,0983889	893,8577308	898,8359038	891,590999
455	385,1845158	893,391099	381,9953403	894,081999
453	385,1845158	893,391099	381,9953403	894,081999
458	383,3077198	894,4189881	377,131591	899,1888439
458	389,3888599	893,8577308	899,1853059	891,590999
459	383,935301	895,0930895	377,039048	899,8558598
430	383,3158889	895,0930895	377,4189399	899,8558598
431	389,9588999	894,8898943	899,8819199	899,5348918
439	383,3030589	894,8898943	377,1995358	899,5348918
489	389,3119053	894,1089099	899,1188839	891,838535
434	389,3119053	894,1089099	899,1188839	891,838535
435	389,3119053	894,1089099	899,1188839	891,838535
489	389,3119053	894,1089099	899,1188839	891,838535
438	389,8913044	894,1089099	899,4389883	891,838535
438	389,8913044	894,1089099	899,4389883	891,838535
439	389,8913044	894,1089099	899,4389883	891,838535
477	389,8913044	894,1089099	899,4389883	891,838535
481	385,1177354	893,8999548	381,9999943	894,4988889
489	385,1177354	893,8999548	381,9999943	894,4988889
483	383,9418915	894,8898943	377,0354314	899,5348918
484	389,3119053	894,1089099	899,1188839	891,838535
485	385,4388484	893,8999548	389,9883093	894,4988889
483	385,4388484	893,8999548	389,9883093	894,4988889
488	383,5901413	894,8898943	377,4130881	899,5348918
488	389,8913044	894,1089099	899,4389883	891,838535
489	389,3119053	894,1089099	899,1188839	891,838535
477	389,3119053	894,1089099	899,1188839	891,838535
481	389,3119053	894,1089099	899,1188839	891,838535
489	389,3119053	894,1089099	899,1188839	891,838535
483	389,8913044	894,1089099	899,4389883	891,838535
484	389,8913044	894,1089099	899,4389883	891,838535
485	389,8913044	894,1089099	899,4389883	891,838535
483	389,8913044	894,1089099	899,4389883	891,838535
488	385,1177354	893,8999548	381,9999943	894,4988889
488	385,1177354	893,8999548	381,9999943	894,4988889
489	383,9418915	894,8898943	377,0354314	899,5348918
490	389,3119053	894,1089099	899,1188839	891,838535
491	385,4388484	893,8999548	389,9883093	894,4988889
499	385,4388484	893,8999548	389,9883093	894,4988889
493	383,5901413	894,8898943	377,4130881	899,5348918
494	389,8913044	894,1089099	899,4389883	891,838535
495	383,549993	895,4449915	377,3594939	893,9034889
493	383,8998131	895,4449915	377,7793901	893,9034889
498	389,9588999	377,8889958	381,3939859	899,7758903
498	383,3030589	377,8889958	381,8449898	899,7758903
499	389,3119053	377,1018989	377,8413599	899,1989138
500	389,3119053	377,1018989	377,8413599	899,1989138
501	389,3119053	377,1018989	377,8413599	899,1989138
509	389,3119053	377,1018989	377,8413599	899,1989138
503	389,8913044	377,1018989	381,0915195	899,1989138
504	389,8913044	377,1018989	381,0915195	899,1989138
505	389,8913044	377,1018989	381,0915195	899,1989138
503	389,8913044	377,1018989	381,0915195	899,1989138
508	385,1177354	389,8911058	383,5509899	381,3890451
508	385,1177354	389,8911058	383,5509899	381,3890451
509	383,9418915	377,8889958	381,3770903	899,7758903
510	389,3119053	377,1018989	377,8413599	899,1989138
511	385,4388484	389,8911058	383,8993988	381,3890451
519	385,4388484	389,8911058	383,8993988	381,3890451
513	383,5901413	377,8889958	389,0981941	899,7758903
514	389,8913044	377,1018989	381,0915195	899,1989138
515	389,3119053	377,1018989	377,8413599	899,1989138
513	389,3119053	377,1018989	377,8413599	899,1989138
518	389,3119053	377,1018989	377,8413599	899,1989138
518	389,3119053	377,1018989	377,8413599	899,1989138
519	389,8913044	377,1018989	381,0915195	899,1989138
590	389,8913044	377,1018989	381,0915195	899,1989138
591	389,8913044	377,1018989	381,0915195	899,1989138
599	389,8913044	377,1018989	381,0915195	899,1989138
593	385,1177354	389,8911058	383,5509899	381,3890451
594	385,1177354	389,8911058	383,5509899	381,3890451
595	383,9418915	377,8889958	381,3770903	899,7758903
593	389,3119053	377,1018989	377,8413599	899,1989138
598	385,4388484	389,8911058	383,8993988	381,3890451
598	385,4388484	389,8911058	383,8993988	381,3890451
599	383,5901413	377,8889958	389,0981941	899,7758903
530	389,8913044	377,1018989	381,0915195	899,1989138
531	383,549993	381,4359901	381,9884889	377,4559139
539	383,8998131	381,4359901	389,3988994	377,4559139
589	389,9588999	894,8898943	381,3939859	899,8984774
534	383,3030589	894,8898943	381,8449898	899,8984774
535	389,3119053	894,1089099	377,8413599	899,0010103
589	389,3119053	894,1089099	377,8413599	899,0010103
538	389,3119053	894,1089099	377,8413599	899,0010103
538	389,3119053	894,1089099	377,8413599	899,0010103
539	389,8913044	894,1089099	381,0915195	899,0010103
540	389,8913044	894,1089099	381,0915195	899,0010103
541	389,8913044	894,1089099	381,0915195	899,0010103
549	389,8913044	894,1089099	381,0915195	899,0010103
543	385,1177354	893,8999548	383,5509899	894,5394493
544	385,1177354	893,8999548	383,5509899	894,5394493
545	383,9418915	894,8898943	381,3770903	899,8984774
543	389,3119053	894,1089099	377,8413599	899,0010103
